OBJECTID,StopCountAug19,StopCountSep20,TARGET_FID_12,GEOID_D,Ar_SqKm,TotalPp,TtlMale,TtlFeml,PropMal,PropFml,Ag17ndr,Ag18_54,Ag55_64,Age65Up,PrpA17U,PrpA65U,TtlPOC,PropPOC,TtlHH,TtlHHNC,PrpHHNC,TtlP_5U,Md_HHnc,Ttl_Und,Ttl_DNW,Prp_UnE,Prp_DNW,Ttl_OcU,Ttl_RnU,Prp_Rnt,Avg_HH_,FreqSep20,FreqAug19,FreqPandemic,StopCountPandemic,Shape_Length,Shape_Area,FreqSep20Daily,FreqAug19Daily,FreqPandemicDaily
616,14,4,616,14000US08031006701,1.029917479,3538,2035,1503,0.57518372,0.42481628,251,2848,262,177,0.070944036,0.050028265,514,0.145279819,2154,123,0.057103064,3389,76866,690,335,0.208648322,0.101300272,2154,2041,0.947539461,1.64,1044,3514,2801,14,5439.89408,1029917.487,1044,3514,2801
617,11,11,617,14000US08031000102,1.912312984,3402,1797,1605,0.528218695,0.471781305,491,2227,269,415,0.144326867,0.121987066,617,0.181363904,1613,67,0.041537508,3093,87798,557,604,0.190297233,0.206354629,1613,466,0.288902666,2.11,881,2046,1910,11,6513.328075,1912312.929,881,2046,1910
618,25,25,618,14000US08031000202,1.770663738,3991,1900,2091,0.47607116,0.52392884,867,2089,504,531,0.217238787,0.133049361,756,0.189426209,1737,201,0.115716753,3796,57181,619,991,0.191937984,0.307286822,1737,859,0.4945308,2.3,2402,5424,5118,25,6153.738482,1770663.788,2402,5424,5118
619,19,19,619,14000US08031000301,1.925248623,5900,2533,3367,0.429322034,0.570677966,960,3218,862,860,0.162711864,0.145762712,815,0.138135593,2856,356,0.12464986,5534,72173,962,1417,0.187780597,0.276595745,2856,921,0.322478992,2.05,1817,4062,3864,19,6417.253206,1925248.642,1817,4062,3864
620,14,14,620,14000US08031000302,1.442888975,4589,2218,2371,0.483329701,0.516670299,737,2939,294,619,0.160601438,0.134887775,558,0.121595119,2131,37,0.01736274,4251,94661,1029,729,0.261366523,0.18516637,2131,652,0.305959643,2.14,914,2311,2080,14,4803.912889,1442888.981,914,2311,2080
621,6,6,621,14000US08013061300,2.111717463,3281,1674,1607,0.510210302,0.489789698,1059,1587,473,162,0.322767449,0.04937519,527,0.160621762,1005,5,0.004975124,3114,167917,576,533,0.242730721,0.224610198,1005,52,0.051741294,3.26,252,600,558,6,6309.304388,2111717.486,252,600,558
622,27,18,622,14000US08013013212,9.065787315,4644,2298,2346,0.494832041,0.505167959,1004,2330,715,595,0.216192937,0.128122308,721,0.155254091,1830,73,0.03989071,4315,81354,1030,951,0.275327453,0.254210104,1830,701,0.383060109,2.53,625,1894,1571,27,14225.73414,9065787.344,625,1894,1571
623,16,16,623,14000US08013013507,1.952675581,3350,1778,1572,0.530746269,0.469253731,741,1682,475,452,0.22119403,0.134925373,447,0.133432836,1197,0,0,3173,76862,742,677,0.272093876,0.248258159,1197,239,0.199665831,2.8,330,746,703,16,5650.015877,1952675.622,330,746,703
624,1,1,624,14000US08123002007,11.21247673,6982,3513,3469,0.50315096,0.49684904,1974,3538,746,724,0.282727012,0.103695216,663,0.094958465,2426,10,0.004122012,6458,109921,949,1408,0.183914729,0.272868217,2426,396,0.163231657,2.88,60,122,121,1,19086.74064,11212476.84,60,122,121
625,0,0,625,14000US08123001907,49.99372864,2919,1494,1425,0.511819116,0.488180884,660,1391,383,485,0.22610483,0.166152792,320,0.109626584,1004,22,0.021912351,2677,75694,494,714,0.213483146,0.308556612,1004,252,0.250996016,2.91,,,,0,37012.88037,49993730.27,,,
626,0,0,626,14000US08123002014,2.350240231,1876,1010,866,0.538379531,0.461620469,384,976,213,303,0.204690832,0.161513859,173,0.092217484,730,35,0.047945205,1734,74681,372,382,0.242029928,0.248536109,730,129,0.176712329,2.57,,,,0,6203.842536,2350240.154,,,
627,4,0,627,14000US08035013901,46.08468246,7528,3798,3730,0.504516472,0.495483528,1654,3647,1000,1227,0.219713071,0.162991498,671,0.0891339,2839,16,0.005635787,7232,118603,1342,1558,0.22050608,0.255997371,2839,612,0.215568862,2.65,,156,78,4,30935.77347,46084683.59,,156,78
628,3,3,628,14000US08035014109,1.544343472,2768,1383,1385,0.499638728,0.500361272,464,938,518,848,0.167630058,0.306358382,158,0.057080925,1178,73,0.06196944,2681,121857,480,1045,0.199916701,0.435235319,1178,235,0.199490662,2.33,129,318,288,3,5440.547233,1544343.512,129,318,288
629,1,1,629,14000US08035014110,2.684971809,5637,2849,2788,0.505410679,0.494589321,1412,2854,765,606,0.250487848,0.107503991,1074,0.190526876,2283,89,0.038983793,5262,82215,1291,931,0.296577073,0.213875488,2283,873,0.38239159,2.47,37,106,89,1,6859.473184,2684971.727,37,106,89
630,7,7,630,14000US08035014112,1.695874214,4115,2109,2006,0.512515188,0.487484812,1069,1837,665,544,0.259781288,0.132199271,330,0.080194411,1459,8,0.005483208,3862,122097,651,936,0.206339144,0.296671949,1459,216,0.148046607,2.82,301,868,735,7,5796.813905,1695874.177,301,868,735
631,11,11,631,14000US08031000401,0.977610886,3508,1645,1863,0.468928164,0.531071836,664,2202,274,368,0.189281642,0.104903079,556,0.158494869,1464,127,0.086748634,3220,66136,597,672,0.209180098,0.235459005,1464,687,0.469262295,2.38,1014,2266,2147,11,4032.642207,977610.8621,1014,2266,2147
632,8,6,632,14000US08035014113,1.263679981,3149,1618,1531,0.513813909,0.486186091,901,1599,368,281,0.286122579,0.089234678,499,0.158463004,1026,16,0.015594542,3002,133295,620,442,0.261162595,0.186183656,1026,222,0.216374269,3.07,258,732,624,8,5727.613411,1263679.952,258,732,624
633,7,7,633,14000US08035014114,3.119096994,3424,1705,1719,0.497955607,0.502044393,638,1859,534,393,0.186331776,0.114778037,658,0.192172897,1372,22,0.016034985,3235,84300,709,616,0.245159059,0.213001383,1372,407,0.29664723,2.5,301,752,677,7,7167.5215,3119096.952,301,752,677
634,19,13,634,14000US08031000501,2.028761148,2158,1036,1122,0.480074143,0.519925857,401,1290,222,245,0.185820204,0.113531047,240,0.111214087,959,23,0.023983316,1991,114896,386,314,0.217587373,0.177001127,959,247,0.257559958,2.25,858,2458,2101,19,6213.345563,2028761.234,858,2458,2101
635,11,10,635,14000US08031000502,1.592626452,5844,3027,2817,0.517967146,0.482032854,974,3577,398,895,0.166666667,0.153148528,1093,0.187029432,2773,572,0.206274793,5452,69858,1118,1305,0.226682887,0.26459854,2773,1307,0.471330689,2.09,899,2374,1923,10,5114.772233,1592626.454,899,2374,1923
636,11,9,636,14000US08031000600,1.277692318,3165,1537,1628,0.485624013,0.514375987,315,2583,156,111,0.099526066,0.03507109,364,0.115007899,1859,243,0.130715438,2984,62664,786,285,0.273106324,0.099027102,1859,1448,0.778913394,1.7,840,1964,1821,11,5472.011495,1277692.3,840,1964,1821
637,13,13,637,14000US08031000904,1.241441488,5276,2765,2511,0.524071266,0.475928734,1614,2677,566,419,0.305913571,0.079416224,1419,0.268953753,1889,414,0.219163579,4917,26511,856,1424,0.225619399,0.375329468,1889,1256,0.664902065,2.79,665,1834,1593,13,5224.234084,1241441.538,665,1834,1593
638,25,25,638,14000US08031003601,1.325279832,4596,2406,2190,0.523498695,0.476501305,1123,2830,347,296,0.244342907,0.064403829,1855,0.403611836,1744,385,0.220756881,4289,52188,895,856,0.248128639,0.237316329,1744,835,0.478784404,2.63,2367,5112,4796,25,4534.91698,1325279.799,2367,5112,4796
639,18,18,639,14000US08031006812,1.986757278,3955,1986,1969,0.502149178,0.497850822,364,2152,498,941,0.092035398,0.237926675,616,0.155752212,2124,119,0.056026365,3880,66462,814,1125,0.225172891,0.31120332,2124,668,0.314500942,1.86,1705,3109,3222,18,10517.47275,1986757.271,1705,3109,3222
640,55,56,640,14000US08031001600,3.19650507,11461,6487,4974,0.566006457,0.433993543,954,9465,753,289,0.08323881,0.02521595,2713,0.236715819,5578,307,0.055037648,11129,83503,2177,1529,0.206526895,0.145052652,5578,4546,0.814987451,1.9,5893,12999,12361,56,8399.57858,3196505.005,5893,12999,12361
641,22,16,641,14000US08031000701,1.197485924,4582,2230,2352,0.486687036,0.513312964,725,2515,433,909,0.158227848,0.198384985,1222,0.266695766,2142,508,0.237161531,4286,37008,896,1246,0.231824062,0.322380336,2142,1632,0.761904762,2.11,2960,6980,6487,22,4775.675132,1197485.919,2960,6980,6487
642,24,13,642,14000US08031002300,1.457321763,5705,2401,3304,0.420858896,0.579141104,1169,3653,431,452,0.204907975,0.079228747,2449,0.429272568,2292,332,0.144851658,5406,84200,1120,879,0.243637155,0.19121166,2292,1015,0.442844677,2.47,1591,4177,3398,23,4836.552552,1457321.79,1591,4177,3398
643,4,4,643,14000US08031005102,1.623612165,3511,1730,1781,0.492737112,0.507262888,646,1983,433,449,0.183993164,0.127883794,376,0.107091997,1524,46,0.030183727,3330,76105,780,583,0.268502582,0.200688468,1524,462,0.303149606,2.3,300,684,642,4,5601.455844,1623612.164,300,684,642
644,21,21,644,14000US08031001301,1.886412382,5428,2724,2704,0.501842299,0.498157701,1435,2990,373,630,0.264369934,0.116064849,779,0.143515107,1727,196,0.113491604,5180,53180,567,1515,0.139586411,0.372968981,1727,815,0.471916618,3.13,2173,5194,4805,21,5500.334536,1886412.405,2173,5194,4805
645,22,22,645,14000US08031001302,2.113565922,4076,2042,2034,0.500981354,0.499018646,1079,2051,518,428,0.264720314,0.105004907,939,0.230372915,1446,59,0.040802213,3764,42474,659,1086,0.214239272,0.353055917,1446,568,0.392807746,2.82,1808,3836,3756,22,6098.856059,2113566.014,1808,3836,3756
646,12,12,646,14000US08031001401,2.087070227,6548,3411,3137,0.520922419,0.479077581,1757,3226,600,965,0.268326206,0.147373244,1922,0.29352474,2251,397,0.17636606,6191,43287,1089,1852,0.220445344,0.374898785,2251,1153,0.512216793,2.9,1301,3072,2840,12,6905.164309,2087070.198,1301,3072,2840
647,2,2,647,14000US08031001402,1.669340968,4945,2642,2303,0.534277048,0.465722952,1434,2592,579,340,0.289989889,0.06875632,2079,0.420424671,1539,189,0.122807018,4775,45840,836,1077,0.229922992,0.29620462,1539,611,0.397011046,3.21,416,1222,1030,2,5803.909711,1669340.919,416,1222,1030
648,18,18,648,14000US08031001403,2.931011677,3269,1839,1430,0.562557357,0.437442643,455,2262,316,236,0.139186296,0.072193331,613,0.187519119,1596,126,0.078947368,3170,58583,691,566,0.243481325,0.199436223,1596,1080,0.676691729,2.02,3004,7008,6509,18,8649.723704,2931011.641,3004,7008,6509
649,12,12,649,14000US08005007302,1.304027557,5457,2925,2532,0.536008796,0.463991204,1767,2866,531,293,0.323804288,0.053692505,3163,0.579622503,1818,491,0.270077008,4861,35577,1054,1128,0.279205298,0.298807947,1818,1445,0.794829483,2.99,3495,7628,7091,12,7320.409748,1304027.547,3495,7628,7091
650,22,21,650,14000US08031005300,1.11872673,1435,752,683,0.524041812,0.475958188,191,599,176,469,0.133101045,0.326829268,259,0.180487805,697,147,0.210903874,1359,44770,317,490,0.253194888,0.391373802,697,428,0.614060258,1.93,3725,8326,7804,21,7335.20784,1118726.739,3725,8326,7804
651,18,18,651,14000US08031005502,2.923810959,2131,1070,1061,0.502111685,0.497888315,505,1091,262,273,0.236977945,0.128108869,241,0.113092445,609,0,0,1940,77039,388,595,0.237163814,0.363691932,609,281,0.461412151,2.72,1426,2973,2961,18,7296.978019,2923811.068,1426,2973,2961
652,9,9,652,14000US08031005503,2.019189358,4747,2260,2487,0.476090162,0.523909838,1067,2167,663,850,0.224773541,0.179060459,874,0.184116284,1775,124,0.069859155,4394,78260,747,1148,0.198617389,0.305237969,1775,362,0.203943662,2.61,438,1024,950,9,7396.549385,2019189.268,438,1024,950
653,21,17,653,14000US08031006804,2.243432522,2967,1616,1351,0.544657904,0.455342096,233,1662,419,653,0.078530502,0.220087631,390,0.131445905,1566,48,0.030651341,2898,87010,504,676,0.183073011,0.245550309,1566,822,0.524904215,1.89,2022,5356,4691,21,6626.201131,2243432.455,2022,5356,4691
654,0,0,654,14000US08014980300,0.10517586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2539.770523,105175.861,,,
655,31,29,655,14000US08031006809,3.017911434,7720,4048,3672,0.524352332,0.475647668,1294,4334,629,1463,0.16761658,0.189507772,1131,0.146502591,3756,201,0.053514377,7480,68333,1399,1676,0.214045288,0.256425949,3756,1822,0.485090522,2.05,4828,10512,9977,32,7340.080339,3017911.476,4828,10512,9977
656,28,16,656,14000US08031006810,2.238551378,5572,2630,2942,0.472002872,0.527997128,837,2917,600,1218,0.150215363,0.218592965,1537,0.275843503,2594,82,0.031611411,5323,64865,1356,1249,0.283741368,0.261351747,2594,1008,0.388589052,2.15,1856,4760,4171,28,6628.523139,2238551.377,1856,4760,4171
657,21,21,657,14000US08031006811,2.169623613,6404,3134,3270,0.489381636,0.510618364,1079,3130,979,1216,0.168488445,0.189881324,1764,0.275452842,3125,311,0.09952,6015,65549,1490,1327,0.273645546,0.243709826,3125,1890,0.6048,2.04,1879,3188,3429,21,6088.302438,2169623.508,1879,3188,3429
658,13,13,658,14000US08031006813,1.094584942,4500,2034,2466,0.452,0.548,646,2592,689,573,0.143555556,0.127333333,1557,0.346,2494,372,0.149157979,4208,48647,1143,714,0.293076923,0.183076923,2494,2000,0.801924619,1.8,818,2024,1686,13,5542.659487,1094584.955,818,2024,1686
659,9,6,659,14000US08059060300,1.844667077,4599,2227,2372,0.484235703,0.515764297,1071,2469,698,361,0.232876712,0.078495325,647,0.140682757,1658,7,0.004221954,4347,98136,890,647,0.245517241,0.178482759,1658,147,0.088661037,2.77,230,665,553,9,7032.013484,1844667.099,230,665,553
660,0,0,660,14000US08059009823,1.793538451,4899,2411,2488,0.492141253,0.507858747,1116,2386,792,605,0.227801592,0.123494591,323,0.065931823,1748,21,0.01201373,4537,95915,1101,771,0.288597641,0.202096986,1748,326,0.186498856,2.8,,,,0,6247.341231,1793538.412,,,
661,22,22,661,14000US08031006901,1.987831116,6045,3114,2931,0.515136476,0.484863524,1139,3239,581,1086,0.188420182,0.179652605,1729,0.286021505,2861,250,0.087382034,5631,45613,1502,1311,0.301545874,0.263200161,2861,1990,0.695560993,2.01,1794,3577,3590,22,10021.60068,1987831.093,1794,3577,3590
662,12,12,662,14000US08031007013,1.253525972,3918,1768,2150,0.451250638,0.548749362,624,2109,585,600,0.159264931,0.153139357,842,0.214905564,1969,83,0.042153377,3556,68773,691,754,0.208007225,0.226971704,1969,632,0.320975114,1.99,310,964,664,12,6711.620028,1253525.979,310,964,664
663,9,9,663,14000US08031007037,1.042456627,4492,2487,2005,0.553650935,0.446349065,1169,2697,353,273,0.260240427,0.060774711,2708,0.60284951,1891,225,0.118984664,4070,39530,905,770,0.260132222,0.221327968,1891,1579,0.835007932,2.38,835,1786,1696,9,5603.555896,1042456.637,835,1786,1696
664,9,9,664,14000US08031007088,2.476126909,5162,2558,2604,0.495544363,0.504455637,763,2982,552,865,0.147810926,0.167570709,1897,0.36749322,2469,314,0.127176995,4826,64450,1003,1224,0.228006365,0.278245056,2469,1799,0.728635075,2.07,861,1868,1798,9,7992.132554,2476126.807,861,1868,1798
665,25,24,665,14000US08031007089,0.96601963,5080,1986,3094,0.390944882,0.609055118,231,1262,810,2777,0.045472441,0.546653543,1063,0.209251969,3784,348,0.091966173,4929,32500,880,2818,0.181480718,0.581150753,3784,1013,0.267706131,1.34,1104,2552,2380,25,4910.86517,966019.6602,1104,2552,2380
666,13,6,666,14000US08001009320,1.915204525,2834,1331,1503,0.469654199,0.530345801,805,1570,251,208,0.284050812,0.073394495,470,0.165843331,1053,87,0.082621083,2454,42004,790,544,0.378715244,0.260786194,1053,640,0.607787274,2.69,333,957,804,9,5712.68625,1915204.56,333,957,804
667,14,14,667,14000US08001009322,1.288892865,4642,2327,2315,0.501292546,0.498707454,1377,2424,397,444,0.29663938,0.095648427,771,0.166092202,1616,166,0.102722772,4341,50230,810,973,0.237536657,0.285337243,1616,264,0.163366337,2.87,719,1826,1659,14,5001.548558,1288892.908,719,1826,1659
668,26,20,668,14000US08001009323,2.113575935,4004,1923,2081,0.48026973,0.51973027,941,2252,517,294,0.235014985,0.073426573,638,0.159340659,1459,34,0.023303633,3710,56250,759,664,0.240494297,0.210392902,1459,920,0.630568883,2.74,1145,5290,4949,26,7782.23663,2113575.931,1145,5290,4949
669,14,14,669,14000US08001009325,3.866587639,5200,2475,2725,0.475961538,0.524038462,921,2607,873,799,0.177115385,0.153653846,471,0.090576923,2381,131,0.0550189,4950,75020,1018,1230,0.233111976,0.281657889,2381,1257,0.527929441,2.18,550,1208,1142,14,8046.778798,3866587.74,550,1208,1142
670,13,6,670,14000US08001009401,3.462273598,5249,2627,2622,0.500476281,0.499523719,1144,2840,470,795,0.217946275,0.15145742,868,0.165364831,1771,99,0.055900621,4943,62046,918,1392,0.214435879,0.325157673,1771,584,0.329757199,2.96,285,942,749,13,8750.494086,3462273.559,285,942,749
671,3,3,671,14000US08059009824,2.688144207,4817,2478,2339,0.514428067,0.485571933,1158,2637,682,340,0.240398588,0.070583351,652,0.135353955,1780,45,0.025280899,4568,86204,1114,742,0.292005242,0.194495413,1780,318,0.178651685,2.71,231,504,486,3,6741.102896,2688144.226,231,504,486
672,5,5,672,14000US08031008304,0.933749139,4052,2006,2046,0.495064166,0.504935834,1346,1885,446,375,0.332181639,0.09254689,1481,0.365498519,1040,49,0.047115385,3737,49402,793,1060,0.277661064,0.371148459,1040,338,0.325,3.9,585,1310,1240,5,3815.681763,933749.1488,585,1310,1240
673,9,9,673,14000US08031008305,1.025364161,4742,2346,2396,0.494727963,0.505272037,1763,2409,301,269,0.371784057,0.056727119,1931,0.407212147,1082,64,0.059149723,4358,51837,779,1139,0.244430499,0.357389394,1082,432,0.399260628,4.38,1083,2468,2317,9,4201.36641,1025364.183,1083,2468,2317
674,22,22,674,14000US08031008306,1.365850449,7141,3557,3584,0.498109508,0.501890492,2345,3496,778,522,0.32838538,0.073099006,3448,0.48284554,1896,239,0.126054852,6472,46250,1378,1733,0.276318428,0.347503509,1896,955,0.503691983,3.76,2943,6450,6168,22,4748.873598,1365850.432,2943,6450,6168
675,13,11,675,14000US08001009406,1.737749338,4541,2311,2230,0.50891874,0.49108126,760,2331,708,742,0.167364017,0.163400132,812,0.178815239,1741,24,0.013785181,4269,66458,861,936,0.223578291,0.243053752,1741,738,0.423894314,2.61,659,1588,1481,13,6521.794277,1737749.354,659,1588,1481
676,11,11,676,14000US08001009407,1.895800948,5082,2542,2540,0.500196773,0.499803227,1433,2477,506,666,0.2819756,0.131050767,1214,0.23888233,1765,38,0.021529745,4694,63004,895,1021,0.234846497,0.267908685,1765,649,0.367705382,2.88,691,1538,1505,11,6343.962381,1895800.954,691,1538,1505
677,23,9,677,14000US08001009409,3.841356516,5603,2717,2886,0.484918794,0.515081206,1123,2508,867,1105,0.200428342,0.197215777,528,0.094235231,2263,97,0.042863456,5203,109363,1038,1263,0.22808174,0.277521424,2263,345,0.152452497,2.48,450,1965,1374,17,8003.318064,3841356.582,450,1965,1374
678,6,0,678,14000US08001009410,2.783014774,3057,1512,1545,0.494602552,0.505397448,566,1147,600,744,0.185148839,0.243375859,262,0.085704939,1183,48,0.04057481,2920,118472,698,844,0.269290123,0.325617284,1183,78,0.065934066,2.58,,219,102,6,6807.248208,2783014.78,,219,102
679,6,4,679,14000US08001009411,1.281217217,3054,1697,1357,0.555664702,0.444335298,596,1653,365,440,0.195153897,0.144073346,330,0.10805501,1265,7,0.005533597,2863,83798,610,521,0.244783307,0.209069021,1265,381,0.301185771,2.41,228,656,552,6,4809.281451,1281217.237,228,656,552
680,8,7,680,14000US08001009501,1.110505819,3247,1741,1506,0.53618725,0.46381275,897,1570,351,429,0.276255005,0.132121959,564,0.173698799,1176,78,0.066326531,3014,50887,641,735,0.26509512,0.303970223,1176,495,0.420918367,2.76,220,702,582,7,4695.304928,1110505.831,220,702,582
681,22,23,681,14000US08001009502,4.370890141,4809,2562,2247,0.532751092,0.467248908,1068,2551,610,580,0.222083593,0.120607195,808,0.168018299,1518,74,0.048748353,4525,71337,972,1145,0.251227707,0.295942104,1518,242,0.15942029,3.17,2194,4719,4879,22,8708.222943,4370890.005,2194,4719,4879
682,14,14,682,14000US08001008000,1.954587817,6241,3175,3066,0.508732575,0.491267425,2066,3199,437,539,0.331036693,0.086364365,2674,0.428456978,1774,89,0.050169109,5597,50483,1222,1357,0.276846398,0.307430902,1774,859,0.48421646,3.51,1424,3225,2948,14,5661.517995,1954587.84,1424,3225,2948
683,34,27,683,14000US08001008100,2.699458361,1525,715,810,0.468852459,0.531147541,115,1139,92,179,0.075409836,0.117377049,446,0.292459016,711,57,0.080168776,1466,46875,331,490,0.234087694,0.346534653,711,685,0.963431786,1.77,4092,13825,9158,27,6782.666899,2699458.451,4092,13825,9158
684,46,46,684,14000US08001008200,4.447542667,6133,3101,3032,0.505625306,0.494374694,1735,3059,622,717,0.28289581,0.116908528,2513,0.40975053,1528,85,0.055628272,5694,62689,1207,1376,0.267984014,0.305506217,1528,394,0.257853403,3.85,5787,13610,12284,46,10182.45129,4447542.589,5787,13610,12284
685,19,19,685,14000US08001008308,4.397978306,5545,2841,2704,0.512353472,0.487646528,1592,2875,490,588,0.2871055,0.106041479,2413,0.435166817,1835,141,0.076839237,5175,41619,1072,1407,0.265149641,0.348008904,1835,769,0.419073569,3.02,2401,5432,5006,19,11345.18266,4397978.43,2401,5432,5006
686,48,47,686,14000US08001008309,12.15270233,4098,2184,1914,0.532942899,0.467057101,1384,2202,285,227,0.33772572,0.055392875,1988,0.48511469,1083,72,0.066481994,3725,55024,650,848,0.231646472,0.302209551,1083,381,0.351800554,3.78,7369,17638,16404,48,14493.30415,12152702.7,7369,17638,16404
